stateHash,stateValue 
"[[1], [0, 0], [0, 1, 1], [1, 0, 0, 1], [1, 0, 0], [1, 1], [1]]",-4.602784059058319
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 1], [1, 0, 1], [1, 0], [0]]",-5.812332444712102
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1], [0, 0], [1]]",-7.560972920746364
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 1], [0, 0], [1]]",-8.289999999999962
"[[1], [1, 1], [0, 0, 0], [1, 1, 1, 0], [1, 1, 1], [1, 1], [0]]",-0.10886600436795969
"[[0], [0, 1], [1, 0, 0], [1, 1, 1, 0], [1, 1, 1], [1, 1], [0]]",-0.20020152570938962
"[[0], [1, 1], [0, 0, 0], [0, 1, 1, 0], [1, 1, 1], [1, 1], [0]]",-0.098953659
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 1], [1, 1, 1], [1, 1], [0]]",-0.5029598902590001
"[[0], [1, 1], [0, 0, 0], [0, 1, 0, 1], [1, 0, 1], [1, 0], [0]]",-0.10539
"[[0], [1, 1], [0, 0, 0], [0, 1, 0, 0], [1, 0, 0], [1, 1], [0]]",-0.171
"[[0], [1, 1], [0, 0, 0], [1, 1, 0, 0], [0, 0, 0], [0, 1], [0]]",-0.9
"[[0], [1, 1], [0, 0, 0], [0, 0, 1, 0], [0, 0, 0], [0, 1], [0]]",-9.9
"[[1], [1, 1], [0, 0, 0], [1, 0, 0, 1], [1, 1, 1], [0, 1], [1]]",-0.0989015246379
"[[1], [1, 1], [0, 0, 0], [0, 0, 0, 1], [0, 1, 1], [1, 1], [1]]",-0.11063945334908701
"[[0], [0, 1], [1, 0, 0], [0, 0, 0, 1], [0, 1, 1], [1, 1], [1]]",-0.5464600192954486
"[[0], [0, 1], [1, 0, 0], [0, 0, 0, 1], [1, 0, 0], [1, 1], [1]]",-4.1435277108999395
"[[0], [0, 1], [1, 0, 0], [1, 0, 0, 1], [0, 0, 0], [0, 1], [1]]",-6.361384773174302
"[[0], [0, 1], [1, 0, 0], [1, 0, 0, 1], [0, 0, 1], [0, 0], [0]]",-0.171
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1], [0, 0], [0]]",-9.099999675971999
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 1], [0]]",-9.9999999999
"[[0], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 1], [0, 1], [1]]",-8.209066351426676
"[[1], [0, 1], [0, 0, 1], [0, 0, 1, 1], [0, 1, 1], [1, 1], [1]]",-0.11761680475651433
"[[1], [0, 1], [0, 0, 1], [0, 1, 0, 0], [0, 1, 1], [1, 1], [1]]",-0.11592899999999999
"[[1], [0, 1], [0, 0, 1], [0, 1, 1, 0], [0, 0, 1], [0, 1], [1]]",-0.171
"[[1], [0, 0], [0, 0, 0], [0, 1, 1, 1], [0, 0, 1], [0, 1], [1]]",-0.21132791558999994
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 1], [0, 0, 1], [0, 1], [1]]",-9.999999999989999
"[[1], [1, 1], [0, 1, 1], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]",-0.2191031969433563
"[[0], [0, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]",-0.18601996646113425
"[[1], [0, 0], [1, 1, 0], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]",-0.098901137217411
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]",-5.765067508171248
"[[1], [0, 0], [0, 0, 1], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]",-1.5465597646655902
"[[1], [0, 0], [0, 0, 1], [0, 0, 1, 0], [1, 1, 1], [1, 1], [1]]",-0.8626722811448435
"[[1], [0, 0], [0, 0, 1], [0, 0, 1, 1], [1, 1, 0], [1, 0], [1]]",-0.10837918105396403
"[[1], [0, 0], [0, 0, 1], [0, 1, 0, 0], [1, 1, 0], [1, 0], [1]]",-1.25597583332555
"[[1], [0, 0], [0, 0, 1], [0, 0, 0, 0], [1, 0, 0], [1, 1], [1]]",-8.208809981367025
"[[1], [0, 0], [0, 0, 1], [0, 0, 0, 0], [1, 0, 1], [1, 0], [0]]",-0.9
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 1], [0, 0], [0]]",-10.0
"[[1], [1, 1], [1, 1, 1], [1, 0, 0, 1], [1, 1, 0], [1, 1], [0]]",-0.303023069434608
"[[1], [0, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 0], [1, 1], [0]]",-0.12530054805455607
"[[1], [0, 1], [1, 0, 1], [1, 1, 1, 1], [1, 0, 0], [1, 0], [0]]",-0.18234662708113164
"[[1], [0, 1], [0, 0, 1], [1, 0, 1, 1], [1, 1, 0], [1, 0], [0]]",3.7351393100000014
"[[1], [0, 1], [0, 0, 1], [1, 0, 1, 1], [0, 1, 0], [0, 0], [1]]",-6.884282383602304
"[[1], [0, 1], [0, 0, 1], [1, 1, 0, 0], [0, 1, 0], [0, 0], [1]]",-0.09948509999999999
"[[1], [0, 1], [1, 0, 1], [1, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-0.8966879989197498
"[[1], [1, 1], [0, 0, 1], [0, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-7.478099987997219
"[[0], [0, 1], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-7.551
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-9.99999999
"[[1], [0, 1], [1, 0, 0], [1, 1, 1, 1], [1, 0, 1], [1, 1], [1]]",-0.2906381009206733
"[[1], [0, 1], [1, 1, 0], [1, 0, 1, 1], [0, 0, 1], [1, 1], [1]]",-0.1925953928618321
"[[1], [0, 1], [1, 1, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]",-0.0989015246379
"[[0], [0, 0], [1, 1, 1], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]",-0.09890582931
"[[0], [0, 0], [1, 1, 1], [1, 1, 0, 0], [1, 0, 1], [0, 1], [0]]",-0.098953659
"[[0], [0, 1], [1, 0, 1], [1, 0, 0, 0], [1, 0, 1], [0, 1], [0]]",-0.9245803200300001
"[[1], [0, 0], [1, 0, 0], [1, 0, 0, 0], [1, 0, 1], [0, 1], [0]]",-0.10539
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 0], [1, 0, 1], [0, 1], [0]]",-0.171
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 0], [1, 0, 0], [0, 0], [1]]",-8.27999271
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 0], [1, 0, 0], [0, 0], [1]]",-9.999999
"[[0], [1, 0], [0, 0, 1], [1, 0, 1, 1], [1, 1, 1], [0, 1], [1]]",-1.8123050231367976
"[[0], [1, 0], [0, 0, 1], [0, 0, 1, 1], [0, 1, 1], [1, 1], [1]]",-4.349730955543164
"[[0], [1, 0], [0, 0, 1], [0, 0, 1, 1], [1, 1, 1], [0, 1], [0]]",-0.6830352460178793
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 1], [1, 1], [0]]",-6.823849033303954
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [1, 0, 1], [1, 1], [0]]",-1.5813449553619974
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]",-0.34841842657332034
"[[1], [1, 1], [0, 0, 1], [1, 0, 0, 0], [1, 1, 1], [1, 1], [1]]",2.835462837252905
"[[0], [0, 0], [1, 0, 0], [1, 0, 0, 1], [1, 1, 1], [1, 1], [1]]",-0.19143861796292705
"[[0], [1, 0], [0, 0, 0], [0, 0, 0, 1], [1, 1, 1], [1, 1], [1]]",-0.21983295246822995
"[[0], [1, 0], [0, 0, 0], [1, 0, 0, 1], [0, 1, 1], [0, 1], [1]]",-0.6716437335831648
"[[0], [1, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 0], [0, 1], [1]]",-5.92914913551
"[[0], [1, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 1], [0, 0], [0]]",-0.171
"[[0], [1, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1], [1, 0], [0]]",-9.09999085157093
"[[0], [1, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [1, 1], [0]]",-9.99999999999999
"[[1], [1, 0], [0, 1, 0], [1, 0, 1, 1], [1, 1, 0], [0, 1], [1]]",-0.12611632520722865
"[[1], [1, 0], [0, 1, 0], [1, 0, 1, 1], [0, 0, 1], [0, 1], [1]]",-0.0989015246379
"[[0], [0, 0], [1, 1, 0], [1, 0, 1, 1], [0, 0, 1], [0, 1], [1]]",-6.271077008761658
"[[0], [0, 0], [0, 0, 1], [1, 0, 1, 1], [0, 0, 1], [0, 1], [1]]",-3.7826319498982928
"[[0], [0, 0], [0, 0, 0], [1, 0, 0, 1], [0, 1, 1], [0, 1], [1]]",-6.690131053841889
"[[0], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 0], [0, 1], [1]]",-7.552710623960012
"[[0], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 1], [0, 0], [0]]",-8.289853457031771
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1], [1, 0], [0]]",-9.099903405419271
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [1, 1], [0]]",-9.999999999999998
"[[1], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]",1.7960524111602243
"[[1], [1, 1], [1, 0, 1], [1, 1, 1, 1], [1, 0, 1], [1, 0], [1]]",-0.32050711613621363
"[[1], [1, 1], [0, 0, 1], [1, 0, 1, 1], [1, 1, 1], [1, 0], [1]]",-0.18089342171415893
"[[1], [1, 1], [0, 0, 1], [1, 1, 0, 0], [1, 1, 1], [1, 0], [1]]",-0.10882800940599618
"[[0], [0, 1], [1, 0, 1], [1, 1, 0, 0], [1, 1, 1], [1, 0], [1]]",-0.09890109537599819
"[[0], [0, 0], [1, 0, 0], [1, 1, 0, 1], [1, 1, 1], [1, 0], [1]]",-0.13010330481267376
"[[0], [1, 0], [0, 0, 0], [0, 1, 0, 1], [1, 1, 1], [1, 0], [1]]",-0.17252243178849824
"[[0], [1, 0], [0, 0, 0], [1, 1, 0, 1], [0, 1, 1], [0, 0], [1]]",-0.01585617544789154
"[[0], [1, 0], [0, 0, 0], [0, 0, 1, 1], [0, 1, 1], [0, 0], [1]]",-0.0988473708
"[[0], [1, 0], [0, 0, 0], [0, 0, 1, 0], [0, 1, 0], [0, 1], [1]]",-0.8369304120000001
"[[0], [1, 0], [0, 0, 0], [0, 0, 1, 0], [0, 1, 1], [0, 0], [0]]",-8.199226071
"[[0], [1, 0], [0, 1, 0], [0, 0, 0, 0], [0, 1, 0], [0, 0], [0]]",-0.0252
"[[0], [0, 0], [0, 0, 0], [0, 0, 1, 0], [0, 1, 0], [0, 0], [0]]",8.082
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [1, 0], [0]]",10.0
"[[0], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 0, 1], [1, 1], [1]]",-0.38262559015816094
"[[1], [0, 1], [0, 0, 1], [1, 0, 1, 1], [1, 0, 1], [1, 1], [1]]",-1.9642865712086874
"[[1], [0, 1], [0, 0, 0], [1, 0, 0, 1], [1, 1, 1], [1, 1], [1]]",3.261625379000001
"[[0], [0, 1], [0, 0, 0], [1, 0, 0, 0], [1, 1, 1], [1, 1], [1]]",-0.30202047572292207
"[[0], [0, 1], [0, 0, 0], [1, 0, 0, 1], [1, 1, 0], [1, 0], [1]]",-0.25477220358993663
"[[0], [0, 1], [0, 0, 0], [1, 0, 0, 1], [0, 0, 1], [1, 0], [1]]",-0.7074818820000001
"[[0], [0, 1], [0, 0, 0], [1, 0, 0, 0], [0, 0, 0], [1, 1], [1]]",-8.937081
"[[0], [0, 1], [0, 0, 0], [1, 0, 0, 0], [1, 0, 0], [0, 1], [0]]",-9.091799781300002
"[[0], [0, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [1, 1], [0]]",-9.99999999
"[[1], [1, 1], [1, 0, 1], [1, 1, 1, 1], [1, 1, 0], [1, 0], [1]]",2.1067249012910008
"[[1], [1, 1], [1, 0, 1], [1, 1, 1, 1], [0, 0, 1], [1, 0], [1]]",-0.23243312601637842
"[[1], [1, 1], [0, 0, 1], [1, 0, 1, 1], [0, 1, 1], [1, 0], [1]]",-0.19316203302940552
"[[1], [1, 1], [0, 1, 1], [1, 0, 0, 1], [0, 1, 0], [1, 0], [1]]",-0.18688487381919774
"[[0], [0, 1], [1, 1, 1], [1, 0, 0, 1], [0, 1, 0], [1, 0], [1]]",-0.16014440847697878
"[[0], [1, 1], [0, 1, 1], [0, 0, 0, 1], [0, 1, 0], [1, 0], [1]]",-0.104268069
"[[0], [1, 0], [0, 0, 1], [0, 1, 0, 1], [0, 1, 0], [1, 0], [1]]",-1.3063699620000002
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [0, 0, 0], [1, 1], [1]]",-8.036527635
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [0, 0, 1], [1, 0], [0]]",-1.79360999271
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 1], [1, 0, 1], [0, 1], [0]]",2.106724898093793
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 1], [1, 0, 0], [0, 0], [1]]",-0.3561226989396647
"[[1], [1, 1], [0, 1, 1], [1, 0, 1, 1], [1, 1, 0], [0, 0], [1]]",-0.21583101740188973
"[[0], [0, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0], [0, 0], [1]]",-0.098908885627191
"[[0], [1, 1], [0, 1, 1], [0, 0, 1, 1], [1, 1, 0], [0, 0], [1]]",-0.0989876180799
"[[0], [1, 1], [0, 1, 1], [0, 0, 1, 1], [0, 0, 1], [0, 0], [1]]",-0.09986242311
"[[0], [1, 0], [0, 0, 1], [0, 1, 1, 1], [0, 0, 1], [0, 0], [1]]",-1.4090462002800002
"[[0], [1, 1], [0, 0, 0], [0, 1, 1, 0], [0, 0, 1], [0, 0], [1]]",-8.268324102
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1], [0, 0], [1]]",-8.219974707781244
"[[1], [1, 0], [0, 0, 1], [1, 1, 1, 1], [1, 1, 1], [0, 1], [1]]",-0.37654180659827124
"[[1], [1, 0], [1, 0, 1], [1, 0, 1, 1], [1, 0, 1], [0, 1], [1]]",-0.3468980042481842
"[[1], [1, 0], [1, 1, 1], [1, 0, 0, 1], [1, 0, 0], [0, 1], [1]]",-0.2427372516458935
"[[1], [0, 0], [1, 0, 1], [1, 0, 1, 1], [1, 0, 0], [0, 1], [1]]",-0.20731186851195127
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 1], [1, 1, 0], [0, 1], [1]]",-5.390590862459367
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 1], [1, 1, 1], [0, 0], [0]]",4.971182698479788
"[[1], [1, 1], [0, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]",2.1067249012910008
"[[0], [0, 1], [1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]",-0.25944791830050057
"[[0], [0, 1], [1, 1, 1], [0, 0, 1, 1], [0, 1, 1], [1, 1], [1]]",-0.12317708429899649
"[[0], [0, 0], [1, 0, 1], [0, 1, 1, 1], [1, 0, 0], [1, 1], [1]]",-0.16364907551001687
"[[0], [0, 0], [0, 0, 1], [0, 0, 1, 1], [1, 1, 0], [1, 1], [1]]",4.2612659000000015
"[[0], [0, 0], [0, 0, 1], [0, 0, 1, 1], [1, 1, 1], [1, 0], [0]]",-4.06082780731247
"[[0], [0, 0], [1, 0, 1], [1, 0, 0, 0], [0, 0, 1], [0, 0], [0]]",-9.09980694
"[[1], [0, 1], [0, 1, 1], [1, 1, 0, 1], [1, 1, 0], [1, 1], [1]]",-0.3312190171124514
"[[1], [0, 1], [0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 0], [0]]",-0.10887619566739694
"[[1], [0, 1], [1, 0, 0], [1, 1, 0, 1], [1, 1, 1], [1, 0], [0]]",-0.10378341708124093
"[[1], [0, 1], [1, 1, 0], [1, 0, 0, 1], [0, 1, 1], [1, 0], [0]]",-0.09890501142230099
"[[0], [0, 0], [1, 1, 1], [1, 0, 0, 1], [0, 1, 1], [1, 0], [0]]",-0.0989445713589
"[[0], [1, 0], [0, 1, 1], [0, 0, 0, 1], [0, 1, 1], [1, 0], [0]]",-0.09938412620999999
"[[0], [0, 0], [0, 0, 1], [0, 0, 1, 1], [0, 1, 1], [1, 0], [0]]",-0.1931639803198945
"[[0], [0, 0], [0, 0, 1], [0, 0, 1, 0], [0, 1, 0], [1, 1], [0]]",-1.2738274020000002
"[[0], [0, 0], [0, 0, 1], [0, 1, 1, 0], [0, 0, 0], [1, 0], [0]]",-8.149556879999999
"[[0], [0, 0], [0, 0, 0], [0, 1, 0, 0], [0, 1, 0], [1, 0], [0]]",7.91
"[[1], [1, 1], [0, 0, 1], [0, 1, 0, 0], [1, 1, 1], [0, 1], [1]]",-0.11592748480266
"[[1], [1, 1], [0, 1, 1], [0, 0, 0, 0], [0, 1, 1], [0, 1], [1]]",-0.09890582931
"[[1], [1, 0], [0, 0, 1], [0, 1, 0, 0], [0, 1, 1], [0, 1], [1]]",-0.098953659
"[[1], [1, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 1], [0, 1], [1]]",-0.09948509999999999
"[[1], [1, 0], [1, 0, 1], [0, 0, 0, 1], [0, 0, 0], [0, 0], [1]]",-0.10539
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 1], [0, 0, 0], [0, 0], [1]]",-8.289999999969515
"[[1], [0, 1], [0, 0, 0], [1, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-9.1
"[[0], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0], [0, 0], [1]]",-10.0
"[[1], [0, 1], [1, 1, 1], [1, 0, 0, 1], [1, 0, 1], [1, 1], [1]]",-0.2414449718692189
"[[1], [0, 0], [1, 0, 1], [1, 1, 0, 1], [1, 0, 1], [1, 1], [1]]",-0.3472341064651208
"[[1], [0, 0], [1, 1, 1], [1, 0, 0, 1], [0, 0, 1], [1, 1], [1]]",-0.17152955660709723
"[[1], [1, 0], [0, 1, 1], [0, 0, 0, 1], [0, 0, 1], [1, 1], [1]]",-0.09949668387262112
"[[0], [0, 0], [1, 1, 1], [0, 0, 0, 1], [0, 0, 1], [1, 1], [1]]",-0.10551870969579001
"[[0], [0, 1], [1, 1, 0], [0, 0, 0, 0], [0, 0, 1], [1, 1], [1]]",3.4596943613217745
"[[0], [0, 0], [1, 0, 0], [0, 1, 0, 1], [0, 0, 0], [1, 0], [1]]",6.217100000000001
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 1, 0], [1, 0], [1]]",5.626028296791178
"[[0], [1, 1], [1, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 0], [0]]",-0.3028603376733242
"[[1], [0, 1], [0, 1, 1], [0, 0, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.0998453623127211
"[[1], [0, 0], [0, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.10939291458579001
"[[1], [0, 0], [0, 0, 1], [0, 0, 1, 1], [1, 0, 1], [1, 1], [0]]",-0.35785690669577824
"[[1], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 1, 1], [0, 1], [1]]",-1.8543864230820004
"[[1], [0, 0], [0, 0, 0], [0, 1, 0, 1], [0, 0, 1], [0, 0], [1]]",-8.28252859073825
"[[1], [1, 1], [0, 1, 1], [1, 1, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.4793006034788541
"[[1], [1, 1], [0, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.2131007982529265
"[[0], [0, 1], [1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.2443987885089373
"[[0], [1, 1], [0, 1, 1], [0, 1, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.0989015246379
"[[0], [1, 1], [1, 0, 0], [0, 1, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.09890582931
"[[0], [1, 1], [1, 0, 0], [1, 1, 1, 1], [0, 1, 1], [0, 0], [0]]",-0.098953659
"[[0], [1, 1], [1, 0, 0], [1, 1, 0, 1], [0, 0, 1], [1, 0], [0]]",-0.09948509999999999
"[[0], [1, 1], [0, 0, 0], [1, 0, 0, 1], [0, 1, 1], [1, 0], [0]]",-0.10539
"[[0], [1, 1], [0, 0, 0], [1, 0, 0, 0], [0, 1, 0], [1, 1], [0]]",-0.43110000000000004
"[[0], [1, 1], [0, 0, 0], [1, 1, 0, 0], [0, 0, 0], [1, 0], [0]]",-0.9
"[[0], [1, 1], [0, 0, 0], [0, 0, 1, 0], [0, 0, 0], [1, 0], [0]]",-9.0
"[[1], [1, 0], [1, 1, 0], [1, 1, 0, 1], [1, 1, 0], [1, 1], [1]]",2.451916556990001
"[[1], [0, 0], [0, 1, 0], [1, 0, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.1710386684390071
"[[1], [0, 0], [0, 1, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]",-0.22934932685311984
"[[1], [0, 0], [0, 1, 0], [1, 1, 0, 0], [1, 0, 1], [0, 1], [0]]",-0.6433144316225539
"[[1], [0, 1], [0, 0, 0], [1, 0, 0, 0], [1, 0, 1], [0, 1], [0]]",-6.893221972363928
"[[1], [0, 1], [0, 0, 0], [1, 0, 0, 0], [1, 0, 0], [0, 0], [1]]",-7.560963658312382
"[[1], [0, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0], [1, 0], [1]]",-8.289999781403619
"[[1], [0, 1], [0, 0, 0], [0, 0, 0, 0], [1, 0, 0], [0, 0], [0]]",-9.09999999969008
"[[0], [1, 1], [1, 0, 1], [1, 1, 0, 1], [1, 1, 1], [1, 0], [1]]",-0.27491935560183933
"[[0], [1, 1], [1, 0, 1], [0, 0, 1, 1], [1, 1, 1], [1, 0], [1]]",-0.12371995942277339
"[[0], [0, 1], [0, 0, 1], [1, 0, 1, 1], [1, 1, 1], [1, 0], [1]]",-0.36558853829832805
"[[1], [0, 0], [0, 0, 0], [1, 0, 1, 1], [1, 1, 1], [1, 0], [1]]",-0.6699248863894401
"[[1], [0, 0], [0, 0, 0], [1, 1, 0, 0], [1, 1, 1], [1, 0], [1]]",-0.2452587759
"[[1], [0, 0], [0, 0, 0], [0, 0, 1, 0], [1, 1, 1], [1, 0], [1]]",-0.23999751000000002
"[[1], [0, 0], [0, 0, 1], [0, 0, 0, 0], [1, 0, 1], [1, 0], [1]]",-0.9
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 1], [0, 0], [1]]",-9.999999999999
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 0], [1, 1, 0], [0, 1], [1]]",-0.338792603041841
"[[1], [1, 0], [1, 1, 0], [1, 1, 1, 1], [1, 1, 0], [0, 1], [1]]",-0.2098933595169351
"[[1], [1, 0], [0, 0, 1], [1, 1, 1, 1], [1, 1, 0], [0, 1], [1]]",-0.11787834694570136
"[[1], [1, 0], [0, 0, 1], [1, 1, 0, 1], [1, 0, 0], [1, 1], [1]]",-0.21558170025774268
"[[1], [1, 0], [0, 1, 1], [1, 0, 0, 1], [0, 0, 0], [1, 1], [1]]",-0.098953659
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 1], [0, 0, 0], [1, 1], [1]]",-0.26569726743124655
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 1], [0, 0, 1], [1, 0], [0]]",-0.7300983051000001
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 0], [0, 0, 0], [1, 1], [0]]",-0.171
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 1, 0], [1, 1], [0]]",-0.26099999999999995
"[[1], [0, 0], [0, 0, 0], [1, 0, 1, 0], [0, 0, 0], [0, 1], [0]]",-9.9999
"[[1], [1, 1], [1, 1, 1], [1, 1, 0, 1], [0, 1, 1], [1, 1], [1]]",1.7960523911318675
"[[1], [1, 0], [1, 0, 1], [0, 1, 1, 1], [0, 1, 1], [1, 1], [1]]",-0.3041797518359082
"[[1], [1, 0], [1, 0, 1], [0, 1, 1, 1], [1, 0, 0], [1, 1], [1]]",-0.1918530511830339
"[[1], [1, 0], [1, 0, 1], [0, 1, 1, 1], [1, 0, 1], [1, 0], [0]]",-0.10627275200667395
"[[1], [0, 0], [0, 0, 1], [1, 1, 1, 1], [1, 0, 1], [1, 0], [0]]",-0.33377263772123794
"[[1], [0, 0], [0, 0, 0], [1, 1, 0, 1], [1, 1, 1], [1, 0], [0]]",-1.7782038489096013
"[[1], [0, 0], [0, 0, 0], [0, 0, 1, 1], [1, 1, 1], [1, 0], [0]]",-0.1100607759
"[[1], [0, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 1], [1, 0], [0]]",-0.9063445067100001
"[[1], [0, 1], [0, 0, 0], [0, 0, 0, 0], [1, 0, 1], [1, 0], [0]]",-1.476639
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 1], [1, 0, 0], [1, 1], [1]]",1.7960523991027124
"[[1], [1, 1], [0, 1, 1], [1, 0, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.21367127908274477
"[[0], [0, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.1780729888478047
"[[0], [1, 0], [0, 0, 0], [0, 1, 0, 1], [0, 1, 1], [1, 1], [1]]",-0.19626087633413786
"[[0], [1, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 1], [1, 1], [1]]",-0.09938412620999999
"[[0], [1, 0], [1, 0, 0], [0, 0, 0, 1], [1, 0, 1], [0, 1], [0]]",-0.104268069
"[[0], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 1], [0, 1], [0]]",-7.426538661002173
"[[0], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 0], [0, 0], [1]]",-8.289999766626412
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 0], [1, 0], [1]]",-9.099999999998346
"[[1], [1, 0], [1, 1, 1], [1, 1, 0, 1], [1, 1, 0], [1, 1], [1]]",-0.3430661441699489
"[[1], [0, 0], [1, 0, 1], [1, 1, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.09890110234956699
"[[1], [1, 0], [0, 0, 1], [0, 1, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.098901137217411
"[[0], [0, 0], [1, 0, 1], [0, 1, 1, 1], [1, 1, 0], [1, 1], [1]]",-0.18636373811850068
"[[0], [0, 0], [1, 0, 1], [1, 0, 0, 1], [1, 1, 0], [1, 1], [1]]",-0.7649236475852387
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 1, 0], [1, 1], [1]]",-1.1898665152957322
"[[0], [1, 0], [0, 0, 1], [0, 0, 1, 1], [1, 0, 0], [0, 1], [1]]",-7.404604195589998
"[[0], [1, 1], [0, 0, 0], [0, 0, 1, 0], [1, 0, 0], [0, 1], [1]]",-0.10539
"[[0], [1, 1], [0, 0, 0], [0, 0, 1, 0], [1, 0, 1], [0, 0], [0]]",6.217100000000001
