Policy,Eligibility
"[[1], [1, 1], [1, 0, 1], [1, 1, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 0, 1, 1, 1], [1, 1, 1, 1], [1, 0, 1], [1, 0], [1]]7,2,5,2",-10.41081581468855
"[[1], [1, 1], [1, 0, 1], [1, 1, 0, 1], [1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1], [1, 0, 1], [1, 0], [1]]4,2,6,1",-10.432169506587403
"[[1], [1, 1], [1, 0, 1], [1, 1, 0, 1], [1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 0, 1], [1, 0], [1]]7,3,9,1",-10.438952178321676
"[[1], [1, 1], [1, 0, 1], [1, 1, 0, 1], [1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 0], [1, 0, 0], [1, 1], [1]]2,0,4,2",-10.407450720261053
"[[1], [1, 1], [0, 0, 1], [1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 0], [1, 0, 0], [1, 1], [1]]0,0,2,0",-10.376817649112867
"[[0], [0, 1], [1, 0, 1], [1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 0], [1, 0, 0], [1, 1], [1]]2,2,0,0",-10.369038282962547
"[[1], [0, 0], [1, 0, 0], [1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 0], [1, 0, 0], [1, 1], [1]]3,0,1,0",-10.367609755291925
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 0], [1, 0, 0], [1, 1], [1]]5,4,7,2",-10.372688458677786
"[[1], [1, 0], [0, 0, 0], [0, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]0,0,2,0",-10.287363470831172
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]3,3,5,3",-10.308976971256838
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 0], [1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]4,2,6,3",-10.272301378969297
"[[0], [0, 0], [1, 0, 0], [0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]5,0,3,0",-10.26736096146624
"[[0], [0, 0], [1, 0, 0], [1, 0, 0, 0], [0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]2,0,4,0",-10.23840694874324
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 0], [1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]5,5,3,3",-10.214077413107828
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]6,0,4,1",-10.24070643921496
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]4,0,4,2",-10.142393096614482
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 0], [1, 1], [1]]10,0,8,2",-10.158077107853787
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1], [1, 1, 1, 0], [1, 0, 1], [1, 0], [0]]6,1,8,1",-10.134359311135636
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1], [1, 0, 1, 0], [1, 1, 1], [1, 0], [0]]8,2,6,2",-10.103752461747455
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1], [1, 0, 0, 0], [1, 1, 0], [1, 0], [0]]6,3,6,1",-10.128421350119146
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1], [1, 0, 0, 0], [1, 1, 0], [1, 0], [0]]8,0,6,0",-10.137556937296273
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1], [0, 0, 0, 0], [0, 1, 0], [1, 0], [0]]6,0,6,2",-10.150367479380728
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1], [0, 0, 0, 0], [0, 1, 0], [1, 0], [0]]9,0,7,2",-10.041328875666753
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 0], [0, 0, 0], [0, 0], [0]]6,2,8,2",-9.994708841423394
"[[0], [0, 0], [0, 0, 0], [0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0], [0, 0, 1], [0, 0], [0]]None",-9.990144587861897
"[[1], [1, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]7,2,5,2",-10.505914516078281
"[[1], [1, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]5,4,7,2",-10.514447885024387
"[[1], [1, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]4,1,6,2",-10.442587566596526
"[[1], [1, 1], [1, 1, 1], [1, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]1,1,3,1",-10.44077178415494
"[[1], [1, 0], [1, 0, 1], [1, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]7,0,5,2",-10.458171809153486
"[[1], [1, 0], [1, 0, 1], [1, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]5,2,5,4",-10.40597219857939
"[[1], [1, 0], [1, 0, 1], [1, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]5,5,5,3",-10.390486573267449
"[[1], [1, 0], [1, 0, 1], [1, 1, 1, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]2,0,4,2",-10.385500591334004
"[[1], [1, 0], [0, 0, 1], [1, 0, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]0,0,2,0",-10.394410958030868
"[[0], [0, 0], [1, 0, 1], [1, 0, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]3,0,1,0",-10.367862710844268
"[[0], [1, 0], [0, 0, 1], [0, 0, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]3,2,5,2",-10.392117750751781
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1], [1, 1, 1], [1, 1], [1]]7,3,5,5",-10.347545980784167
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 0], [0, 1, 1, 0], [1, 1, 1], [1, 1], [1]]9,0,7,0",-10.261377101157594
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 0], [1, 1, 1, 0], [0, 1, 1], [0, 1], [1]]7,2,9,0",-10.272007629327673
"[[0], [1, 0], [0, 0, 1], [0, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]3,3,1,1",-10.292278993867594
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]6,2,4,1",-10.212939995679799
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [1, 1, 0, 1, 1], [1, 1, 0, 1, 0, 1], [1, 0, 0, 0, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]4,0,4,2",-10.214191305803913
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1], [1, 0, 0, 0, 0], [1, 1, 0, 0], [0, 0, 1], [1, 1], [1]]6,0,8,0",-10.206768827808741
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0], [0, 1, 0, 0], [1, 0, 1], [1, 1], [1]]4,3,6,2",-10.175012991237718
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 1, 0, 0], [1, 0, 1], [1, 1], [1]]5,0,5,2",-10.174778069113838
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0], [0, 1, 0, 0], [1, 0, 1], [1, 1], [1]]6,2,4,1",-10.017441218940768
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0], [0, 1, 0, 0], [1, 0, 1], [1, 1], [1]]8,0,6,2",-10.036747349426086
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0], [0, 0, 1], [1, 1], [1]]4,1,4,3",-9.996388970153
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0], [0, 0, 1], [1, 1], [1]]10,0,8,0",-9.941523840580897
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0], [1, 0, 1], [0, 1], [0]]4,4,4,2",-9.942776465141304
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 0], [1, 0, 1], [0, 1], [0]]9,1,7,3",-9.977349115406424
"[[0], [1, 1], [0, 0, 0], [0, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0], [0, 0, 0, 1], [1, 0, 0], [0, 0], [0]]None",-9.990086292151139
"[[1], [1, 1], [1, 1, 1], [1, 1, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]5,1,5,3",-10.473443595501356
"[[1], [1, 1], [1, 1, 1], [1, 1, 0, 1], [1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]1,0,3,2",-10.424084137724094
"[[1], [0, 1], [1, 0, 1], [1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]7,2,5,2",-10.425797015201411
"[[1], [0, 1], [1, 0, 1], [1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]2,0,4,2",-10.448301477523081
"[[1], [0, 1], [0, 0, 1], [1, 0, 1, 1], [1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]3,3,3,1",-10.419616055863045
"[[1], [0, 1], [0, 0, 1], [1, 1, 0, 0], [1, 1, 1, 1, 1], [1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]3,1,5,1",-10.401720522853307
"[[1], [0, 1], [0, 0, 1], [1, 0, 0, 0], [1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]1,1,3,3",-10.40688041524639
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1], [1, 1, 1], [1, 1], [1]]7,0,7,2",-10.460062578110866
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [0, 0, 1, 1], [1, 1, 1], [1, 1], [1]]4,0,2,0",-10.372131222400121
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [0, 0, 1, 1], [1, 1, 1], [1, 1], [1]]4,3,4,1",-10.395956364505045
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 1, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1], [0, 0, 1, 1], [1, 1, 1], [1, 1], [1]]6,4,6,2",-10.382534733377895
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 1, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 0, 0], [0, 0, 1, 1], [1, 1, 1], [1, 1], [1]]6,1,6,3",-10.260808046896733
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 1, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 0], [0, 0, 1, 1], [1, 1, 1], [1, 1], [1]]5,0,7,0",-10.283271192969359
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 1], [0, 0, 0, 1, 0], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]5,1,3,1",-10.206149460013501
"[[1], [0, 0], [1, 0, 0], [0, 1, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0], [1, 0, 1, 1], [1, 1, 1], [1, 1], [1]]7,3,7,1",-10.098100239321514
"[[1], [0, 0], [1, 0, 0], [0, 1, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]6,3,4,2",-10.123780210423886
"[[1], [0, 0], [1, 0, 0], [0, 1, 0, 1], [0, 0, 1, 0, 1], [0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]3,1,5,3",-10.088052622863358
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]7,0,7,2",-10.061785617418439
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 0, 1, 0], [1, 1, 1], [1, 1], [1]]9,1,7,3",-9.98762614881876
"[[1], [0, 0], [1, 0, 0], [0, 0, 0, 1], [0, 0, 0, 0, 1], [0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 0, 1, 1], [1, 1, 0], [1, 0], [1]]4,4,2,2",-10.070902691179185
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 0, 1, 1], [1, 1, 0], [1, 0], [1]]5,3,5,1",-10.03673110171616
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0], [0, 0, 1, 1], [1, 1, 0], [1, 0], [1]]5,5,5,3",-10.06232196010816
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 1, 1], [1, 1, 0], [1, 0], [1]]7,3,7,1",-10.098200361790717
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 0], [1, 1, 0], [1, 0], [1]]7,1,9,1",-10.147293902285725
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [1, 0, 0], [1, 1], [1]]10,0,8,2",-10.070834839189141
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [1, 0, 1], [1, 0], [0]]8,0,10,0",-10.083552262358038
"[[1], [0, 0], [1, 0, 1], [0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 1], [0, 0], [1]]None",-9.990116044961795
"[[1], [1, 1], [1, 1, 1], [1, 0, 1, 1], [1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]5,1,3,1",-21.035919198961725
"[[1], [1, 1], [1, 1, 1], [1, 1, 1, 1], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]2,1,4,1",-10.494177145285919
"[[1], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]6,3,4,2",-10.44080021229221
"[[1], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]4,4,6,3",-10.368637242666274
"[[1], [1, 1], [1, 0, 1], [1, 0, 1, 1], [1, 1, 1, 1, 0], [1, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]2,2,4,4",-10.370875155498148
"[[1], [1, 1], [1, 0, 0], [1, 0, 1, 0], [1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]0,0,2,2",-10.32367920649445
"[[0], [1, 0], [1, 0, 1], [1, 0, 1, 0], [1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]2,0,0,0",-10.36639796881342
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 0], [1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]3,0,5,2",-10.401469018440574
"[[1], [0, 0], [0, 0, 1], [0, 0, 1, 0], [1, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]7,3,5,3",-10.381976460808128
"[[1], [0, 0], [0, 0, 1], [0, 0, 1, 0], [1, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1], [1, 1, 1, 0, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]3,2,5,4",-10.365707950914592
"[[1], [0, 0], [0, 0, 1], [0, 0, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]5,0,3,0",-10.343315173815743
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]4,2,6,3",-10.304427690533862
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]5,5,5,3",-10.284776803413793
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]5,2,5,4",-10.317791711522073
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]6,4,4,3",-10.270861871639863
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0], [1, 1, 1, 0], [1, 1, 1], [1, 1], [1]]7,2,5,2",-10.207691686727642
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]4,4,4,2",-10.228694496020347
"[[1], [0, 0], [0, 0, 1], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]5,2,3,2",-10.225444672379806
"[[1], [0, 0], [0, 0, 1], [1, 0, 1, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]2,2,4,2",-10.231754386300832
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0], [1, 1, 1], [1, 1], [1]]8,0,6,2",-10.21434302127689
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0], [1, 0, 0, 0], [0, 1, 1], [1, 1], [1]]10,0,8,0",-10.16371548129429
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0], [1, 0, 0, 0], [1, 1, 1], [0, 1], [0]]9,1,7,3",-10.148333656652882
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0], [1, 0, 0, 1], [1, 1, 0], [0, 0], [0]]6,2,6,4",-10.2042586852756
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1], [1, 1, 0], [0, 0], [0]]6,0,6,2",-10.214103239176154
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1], [1, 0, 0, 1], [1, 1, 0], [0, 0], [0]]6,4,8,2",-10.108003794214055
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0], [1, 0, 0, 0], [1, 1, 1], [0, 0], [0]]7,0,9,0",-10.036346134784727
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0], [0, 1, 1], [1, 0], [0]]8,2,8,0",-10.059307663926377
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0], [1, 0, 0], [1, 0], [0]]8,0,10,0",-10.066666893894464
"[[1], [0, 0], [0, 0, 0], [1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 0], [0, 0, 0], [0, 0], [1]]None",-9.990070737230077
"[[1], [0, 1], [1, 0, 1], [1, 1, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1], [1]]3,0,3,2",-10.456035590946414
